Project ID,Project Start Date,Project Completion Date,Borough,Postcode,Census Tract,NTA - Neighborhood Tabulation Area,Building Completion Date,Reporting Construction Type,Extended Affordability Only,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,All Counted Units,Total Units,Project Start Year,Project End Year,Percent
64892,2017-08-17,2017-08-17,Manhattan,10036,127,MN15,08/17/2017,Preservation,Yes,0,6,13,0,0,20,20,2017,2017,1.0
65596,2017-08-16,2017-08-16,Staten Island,10341,,,08/16/2017,New Construction,No,0,0,1,0,0,1,1,2017,2017,1.0
65615,2017-08-08,2017-08-08,Queens,11431,,,08/08/2017,New Construction,No,0,0,1,0,0,1,1,2017,2017,1.0
65485,2017-08-04,2017-10-06,Brooklyn,11201,,,10/06/2017,Preservation,No,0,3,0,0,0,3,3,2017,2017,1.0
62204,2017-08-03,2019-05-31,Brooklyn,11226,820,BK60,05/31/2019,Preservation,No,0,2,4,0,0,6,6,2017,2019,1.0
65608,2017-08-03,2017-08-03,Queens,11431,,,08/03/2017,New Construction,No,0,0,1,0,0,1,1,2017,2017,1.0
65454,2017-07-31,2017-07-31,Manhattan,10001,,,07/31/2017,New Construction,No,0,0,0,1,0,1,1,2017,2017,1.0
65457,2017-07-31,2017-07-31,Bronx,10451,,,07/31/2017,New Construction,No,0,1,0,0,0,1,1,2017,2017,1.0
61903,2017-07-27,2020-05-29,Bronx,10456,145,BX01,05/29/2020,New Construction,No,0,8,16,0,0,25,25,2017,2020,1.0
65443,2017-07-27,2017-07-27,Brooklyn,11201,,,07/27/2017,New Construction,No,0,0,1,0,0,1,1,2017,2017,1.0
65456,2017-07-26,2017-07-26,Bronx,10451,,,07/26/2017,New Construction,No,0,0,0,1,0,1,1,2017,2017,1.0
65441,2017-07-24,2017-07-24,Staten Island,10341,,,07/24/2017,New Construction,No,0,0,1,0,0,1,1,2017,2017,1.0
65444,2017-07-24,2017-07-24,Queens,11431,,,07/24/2017,New Construction,No,0,0,1,0,0,1,1,2017,2017,1.0
65386,2017-07-21,2018-01-12,Brooklyn,11201,,,01/12/2018,Preservation,No,0,0,0,3,0,3,3,2017,2018,1.0
65455,2017-07-13,2017-07-13,Bronx,10451,,,07/13/2017,New Construction,No,0,0,1,0,0,1,1,2017,2017,1.0
66056,2017-07-13,2017-12-05,Manhattan,10027,200,MN11,12/05/2017,New Construction,No,0,0,2,0,0,2,8,2017,2017,0.25
65439,2017-07-11,2017-07-11,Brooklyn,11201,,,07/11/2017,New Construction,No,0,0,1,0,0,1,1,2017,2017,1.0
66057,2017-07-10,2017-07-10,Brooklyn,11205,233,BK75,07/10/2017,New Construction,No,0,0,2,0,0,2,8,2017,2017,0.25
66053,2017-07-06,2017-10-27,Brooklyn,11206,261,BK75,10/27/2017,New Construction,No,0,0,2,0,0,2,10,2017,2017,0.2
59976,2017-07-03,2024-01-01,Bronx,10463,279,BX28,,Preservation,No,0,170,0,0,0,171,171,2017,2024,1.0
54954,2017-06-30,2020-11-05,Manhattan,10027,215,MN03,10/20/2020,New Construction,No,15,8,45,6,0,75,75,2017,2020,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11232,82,BK32,04/09/2020,Preservation,No,1,6,8,0,0,16,16,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11232,82,BK32,04/09/2020,Preservation,No,7,5,4,0,0,16,16,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11220,98,BK34,,Preservation,No,3,3,2,0,0,8,8,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11213,311,BK61,04/15/2020,Preservation,No,1,7,2,0,0,10,10,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11213,311,BK61,05/27/2020,Preservation,No,0,6,5,1,0,12,12,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11216,221,BK61,,Preservation,No,0,3,2,0,0,5,5,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11216,221,BK61,03/27/2020,Preservation,No,0,4,4,0,0,8,8,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11216,219,BK61,,Preservation,No,0,3,0,0,0,3,3,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11216,219,BK61,03/27/2020,Preservation,No,1,3,1,0,0,6,6,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11216,219,BK61,,Preservation,No,1,1,6,0,0,8,8,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11216,315,BK61,04/30/2020,Preservation,No,0,10,2,0,0,12,12,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11213,359,BK61,04/09/2020,Preservation,No,2,27,5,1,0,36,36,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11233,359,BK61,03/12/2020,Preservation,No,0,10,1,0,0,11,11,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11225,79601,BK60,,Preservation,No,2,8,1,0,0,11,11,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11238,305,BK61,04/23/2020,Preservation,No,0,4,0,0,0,4,4,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11238,221,BK61,04/15/2020,Preservation,No,0,5,3,0,0,8,8,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11238,221,BK61,04/23/2020,Preservation,No,0,0,3,0,0,3,3,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11238,217,BK61,04/15/2020,Preservation,No,2,5,0,0,0,7,7,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11217,35,BK68,04/01/2020,Preservation,No,7,65,27,0,0,100,100,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11217,35,BK68,,Preservation,No,0,8,0,0,0,8,8,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11206,261,BK75,03/27/2020,Preservation,No,0,2,0,0,0,2,2,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11206,261,BK75,,Preservation,No,0,3,0,0,0,3,3,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11213,313,BK61,,Preservation,No,0,0,6,0,0,6,6,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11213,353,BK61,03/27/2020,Preservation,No,1,7,7,0,0,16,16,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11206,283,BK35,,Preservation,No,2,1,0,0,0,3,3,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11238,305,BK61,03/27/2020,Preservation,No,1,2,3,0,0,6,6,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11213,341,BK61,,Preservation,No,6,12,6,0,0,25,25,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11221,387,BK35,,Preservation,No,2,3,2,0,0,7,7,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11221,387,BK35,04/15/2020,Preservation,No,1,2,4,0,0,7,7,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11238,305,BK61,03/25/2020,Preservation,No,0,4,0,0,0,4,4,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11238,215,BK64,,Preservation,No,10,10,7,1,0,29,29,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11216,219,BK61,03/27/2020,Preservation,No,2,2,4,0,0,8,8,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11238,205,BK64,04/23/2020,Preservation,No,0,12,0,0,0,12,12,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11216,31701,BK61,05/15/2020,Preservation,No,2,14,1,0,0,18,18,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11206,261,BK75,04/08/2020,Preservation,No,1,5,0,0,0,6,6,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11221,279,BK35,,Preservation,No,2,8,3,0,0,13,13,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11221,279,BK35,,Preservation,No,3,4,8,0,0,16,16,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11206,283,BK35,12/04/2019,Preservation,No,0,3,0,0,0,3,3,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11206,283,BK35,12/05/2019,Preservation,No,0,3,0,0,0,3,3,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11206,25901,BK75,12/04/2019,Preservation,No,2,1,1,0,0,4,4,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11206,283,BK35,03/24/2020,Preservation,No,1,0,2,0,0,3,3,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11206,283,BK35,,Preservation,No,0,11,19,4,0,35,35,2017,2024,1.0
58860,2017-06-30,2024-01-01,Brooklyn,11238,215,BK64,04/22/2020,Preservation,No,1,14,13,1,0,29,29,2017,2024,1.0
63221,2017-06-30,2024-01-01,Bronx,10461,300,BX10,,Preservation,No,75,81,2,0,0,159,159,2017,2024,1.0
63760,2017-06-30,2019-11-29,Manhattan,10031,23501,MN04,11/29/2019,New Construction,No,0,9,29,0,0,39,39,2017,2019,1.0
65051,2017-06-30,2018-01-26,Bronx,10451,,,01/26/2018,Preservation,No,0,0,0,2,0,2,2,2017,2018,1.0
65078,2017-06-30,2017-06-30,Queens,11431,,,06/30/2017,New Construction,No,0,0,1,0,0,1,1,2017,2017,1.0
65084,2017-06-30,2017-06-30,Brooklyn,11201,,,06/30/2017,New Construction,No,0,0,1,0,0,1,1,2017,2017,1.0
65087,2017-06-30,2017-12-01,Staten Island,10341,,,12/01/2017,Preservation,No,0,1,0,0,0,1,1,2017,2017,1.0
65122,2017-06-30,2017-11-02,Queens,11431,,,11/02/2017,Preservation,No,0,0,1,0,0,1,1,2017,2017,1.0
65142,2017-06-30,2017-10-31,Queens,11431,,,10/31/2017,Preservation,No,0,1,0,0,0,1,1,2017,2017,1.0
65156,2017-06-30,2017-11-16,Queens,11431,,,11/16/2017,Preservation,No,0,0,0,1,0,1,1,2017,2017,1.0
65158,2017-06-30,2018-04-05,Brooklyn,11201,,,04/05/2018,Preservation,No,0,0,0,3,0,3,3,2017,2018,1.0
65159,2017-06-30,2017-12-12,Brooklyn,11201,,,12/12/2017,Preservation,No,0,0,2,0,0,2,2,2017,2017,1.0
65160,2017-06-30,2017-10-23,Brooklyn,11201,,,10/23/2017,Preservation,No,0,0,0,1,0,1,1,2017,2017,1.0
65162,2017-06-30,2017-08-29,Brooklyn,11201,,,08/29/2017,Preservation,No,0,1,0,0,0,1,1,2017,2017,1.0
65163,2017-06-30,2017-09-14,Bronx,10451,,,09/14/2017,Preservation,No,0,0,3,0,0,3,3,2017,2017,1.0
65164,2017-06-30,2017-09-13,Queens,11431,,,09/13/2017,Preservation,No,2,0,0,0,0,2,2,2017,2017,1.0
65165,2017-06-30,2017-10-24,Bronx,10451,,,10/24/2017,Preservation,No,0,0,0,3,0,3,3,2017,2017,1.0
65167,2017-06-30,2017-09-29,Bronx,10451,,,09/29/2017,Preservation,No,0,0,0,2,0,2,2,2017,2017,1.0
65168,2017-06-30,2017-10-19,Brooklyn,11201,,,10/19/2017,Preservation,No,0,0,3,0,0,3,3,2017,2017,1.0
65170,2017-06-30,2018-01-09,Queens,11431,,,01/09/2018,Preservation,No,0,0,0,1,0,1,1,2017,2018,1.0
65172,2017-06-30,2017-07-13,Brooklyn,11201,,,07/13/2017,Preservation,No,0,2,0,0,0,2,2,2017,2017,1.0
65189,2017-06-30,2017-06-30,Queens,11377,245,QN63,06/30/2017,Preservation,No,0,196,293,0,0,489,489,2017,2017,1.0
65189,2017-06-30,2017-06-30,Queens,11377,245,QN63,06/30/2017,Preservation,No,0,197,292,0,0,489,489,2017,2017,1.0
51301,2017-06-29,2019-06-18,Bronx,10455,71,BX34,06/18/2019,New Construction,No,97,0,63,0,0,161,161,2017,2019,1.0
51868,2017-06-29,2022-02-11,Manhattan,10029,172,MN33,02/11/2021,New Construction,No,80,119,120,0,80,400,400,2017,2022,1.0
59474,2017-06-29,2019-06-26,Manhattan,10029,170,MN33,06/26/2019,Preservation,No,0,8,1,0,0,9,9,2017,2019,1.0
59474,2017-06-29,2019-06-26,Manhattan,10029,166,MN33,06/26/2019,Preservation,No,1,4,4,0,0,9,9,2017,2019,1.0
59474,2017-06-29,2019-06-26,Manhattan,10029,166,MN33,06/26/2019,Preservation,No,10,4,3,0,0,17,17,2017,2019,1.0
59474,2017-06-29,2019-06-26,Manhattan,10029,166,MN33,06/26/2019,Preservation,No,10,17,23,0,0,51,51,2017,2019,1.0
59474,2017-06-29,2019-06-26,Manhattan,10029,166,MN33,06/26/2019,Preservation,No,7,9,3,0,0,20,20,2017,2019,1.0
59474,2017-06-29,2019-06-26,Manhattan,10029,166,MN33,06/26/2019,Preservation,No,1,14,22,0,0,38,38,2017,2019,1.0
59474,2017-06-29,2019-06-26,Manhattan,10029,166,MN33,06/26/2019,Preservation,No,0,5,5,0,0,10,10,2017,2019,1.0
59474,2017-06-29,2019-06-26,Manhattan,10029,166,MN33,06/26/2019,Preservation,No,1,6,2,0,0,9,9,2017,2019,1.0
59474,2017-06-29,2019-06-26,Manhattan,10029,166,MN33,06/26/2019,Preservation,No,2,5,2,0,0,9,9,2017,2019,1.0
59474,2017-06-29,2019-06-26,Manhattan,10029,168,MN33,06/26/2019,Preservation,No,6,20,10,0,0,36,36,2017,2019,1.0
59474,2017-06-29,2019-06-26,Manhattan,10029,168,MN33,06/26/2019,Preservation,No,9,16,8,0,0,34,34,2017,2019,1.0
59474,2017-06-29,2019-06-26,Manhattan,10029,170,MN33,06/26/2019,Preservation,No,0,5,2,0,0,7,7,2017,2019,1.0
59474,2017-06-29,2019-06-26,Manhattan,10029,170,MN33,06/26/2019,Preservation,No,0,2,2,0,0,4,4,2017,2019,1.0
59474,2017-06-29,2019-06-26,Manhattan,10029,178,MN34,06/26/2019,Preservation,No,1,9,20,0,0,30,30,2017,2019,1.0
59474,2017-06-29,2019-06-26,Manhattan,10029,178,MN34,06/26/2019,Preservation,No,0,5,5,0,0,11,11,2017,2019,1.0
59474,2017-06-29,2019-06-26,Manhattan,10035,178,MN34,06/26/2019,Preservation,No,0,5,4,0,0,9,9,2017,2019,1.0
59474,2017-06-29,2019-06-26,Manhattan,10029,166,MN33,06/26/2019,Preservation,No,2,5,2,0,0,9,9,2017,2019,1.0
59474,2017-06-29,2019-06-26,Manhattan,10029,166,MN33,06/26/2019,Preservation,No,1,7,1,0,0,9,9,2017,2019,1.0
59474,2017-06-29,2019-06-26,Manhattan,10029,15802,MN33,06/26/2019,Preservation,No,1,4,5,0,0,10,10,2017,2019,1.0
59474,2017-06-29,2019-06-26,Manhattan,10029,166,MN33,06/26/2019,Preservation,No,6,4,8,0,0,18,18,2017,2019,1.0
59474,2017-06-29,2019-06-26,Manhattan,10029,178,MN34,06/26/2019,Preservation,No,0,6,4,0,0,10,10,2017,2019,1.0
60327,2017-06-29,2021-12-10,Bronx,10468,40701,BX28,12/10/2021,New Construction,No,71,0,46,0,0,118,118,2017,2021,1.0
60996,2017-06-29,2024-01-01,Bronx,10456,133,BX35,,Preservation,No,0,159,0,0,0,160,160,2017,2024,1.0
60996,2017-06-29,2024-01-01,Bronx,10456,133,BX35,,Preservation,No,0,160,0,0,0,160,160,2017,2024,1.0
61701,2017-06-29,2021-03-24,Manhattan,10010,68,MN21,03/24/2021,Preservation,No,45,4,1,0,0,50,50,2017,2021,1.0
61841,2017-06-29,2019-12-30,Bronx,10454,2701,BX39,12/30/2019,New Construction,No,158,0,0,0,0,159,159,2017,2019,1.0
61848,2017-06-29,2019-06-24,Brooklyn,11223,410,BK29,06/24/2019,Preservation,No,5,57,0,0,0,62,62,2017,2019,1.0
61848,2017-06-29,2019-06-24,Brooklyn,11223,410,BK29,06/24/2019,Preservation,No,3,59,0,0,0,63,63,2017,2019,1.0
63732,2017-06-29,2020-02-06,Brooklyn,11206,391,BK78,05/02/2019,New Construction,No,0,0,96,0,0,96,443,2017,2020,0.217
63732,2017-06-29,2020-02-06,Brooklyn,11206,391,BK78,02/06/2020,New Construction,No,0,0,87,0,0,87,468,2017,2020,0.186
63845,2017-06-29,2017-06-29,Manhattan,10002,2201,MN28,06/29/2017,Preservation,Yes,0,5,4,0,0,10,10,2017,2017,1.0
63845,2017-06-29,2017-06-29,Manhattan,10009,28,MN28,06/29/2017,Preservation,Yes,0,4,4,0,0,9,9,2017,2017,1.0
63845,2017-06-29,2017-06-29,Manhattan,10009,28,MN28,06/29/2017,Preservation,Yes,0,5,4,0,0,9,9,2017,2017,1.0
63845,2017-06-29,2017-06-29,Manhattan,10009,28,MN28,06/29/2017,Preservation,Yes,0,5,4,0,0,9,9,2017,2017,1.0
63845,2017-06-29,2017-06-29,Manhattan,10009,2602,MN28,06/29/2017,Preservation,Yes,0,11,11,0,0,22,22,2017,2017,1.0
63845,2017-06-29,2017-06-29,Manhattan,10009,2202,MN28,06/29/2017,Preservation,Yes,0,1,1,0,0,2,2,2017,2017,1.0
63845,2017-06-29,2017-06-29,Manhattan,10002,3001,MN27,06/29/2017,Preservation,Yes,0,5,4,0,0,9,9,2017,2017,1.0
63845,2017-06-29,2017-06-29,Manhattan,10009,3002,MN22,06/29/2017,Preservation,Yes,0,13,11,0,0,25,25,2017,2017,1.0
63845,2017-06-29,2017-06-29,Manhattan,10009,32,MN22,06/29/2017,Preservation,Yes,0,2,3,0,0,5,5,2017,2017,1.0
63845,2017-06-29,2017-06-29,Manhattan,10009,2602,MN28,06/29/2017,Preservation,Yes,0,2,3,0,0,5,5,2017,2017,1.0
63845,2017-06-29,2017-06-29,Manhattan,10009,2602,MN28,06/29/2017,Preservation,Yes,0,7,5,0,0,12,12,2017,2017,1.0
63845,2017-06-29,2017-06-29,Manhattan,10009,34,MN22,06/29/2017,Preservation,Yes,0,2,3,0,0,5,5,2017,2017,1.0
63845,2017-06-29,2017-06-29,Manhattan,10009,28,MN28,06/29/2017,Preservation,Yes,0,3,4,0,0,7,7,2017,2017,1.0
63845,2017-06-29,2017-06-29,Manhattan,10009,34,MN22,06/29/2017,Preservation,Yes,0,6,5,0,0,11,11,2017,2017,1.0
63845,2017-06-29,2017-06-29,Manhattan,10009,34,MN22,06/29/2017,Preservation,Yes,0,8,6,0,0,15,15,2017,2017,1.0
63845,2017-06-29,2017-06-29,Manhattan,10002,3001,MN27,06/29/2017,Preservation,Yes,0,9,10,0,0,19,19,2017,2017,1.0
63845,2017-06-29,2017-06-29,Manhattan,10002,2201,MN28,06/29/2017,Preservation,Yes,0,5,5,0,0,10,10,2017,2017,1.0
63845,2017-06-29,2017-06-29,Manhattan,10002,3001,MN27,06/29/2017,Preservation,Yes,0,13,12,0,0,26,26,2017,2017,1.0
63889,2017-06-29,2017-06-29,Brooklyn,11238,305,BK61,06/29/2017,Preservation,Yes,0,0,19,52,0,71,71,2017,2017,1.0
63890,2017-06-29,2017-06-29,Brooklyn,11238,305,BK61,06/29/2017,Preservation,Yes,0,0,0,67,2,69,69,2017,2017,1.0
65067,2017-06-29,2017-06-29,Queens,11431,,,06/29/2017,New Construction,No,0,0,0,1,0,1,1,2017,2017,1.0
65069,2017-06-29,2017-06-29,Staten Island,10341,,,06/29/2017,New Construction,No,0,0,1,0,0,1,1,2017,2017,1.0
65174,2017-06-29,2017-08-02,Brooklyn,11201,,,08/02/2017,Preservation,No,0,0,1,0,0,1,1,2017,2017,1.0
65190,2017-06-29,2017-06-29,Bronx,10473,16,BX09,06/29/2017,Preservation,No,0,230,0,0,0,230,230,2017,2017,1.0
65190,2017-06-29,2017-06-29,Bronx,10473,16,BX09,06/29/2017,Preservation,No,0,230,0,0,0,230,230,2017,2017,1.0
65190,2017-06-29,2017-06-29,Bronx,10473,16,BX09,06/29/2017,Preservation,No,0,228,0,0,0,230,230,2017,2017,1.0
65190,2017-06-29,2017-06-29,Bronx,10473,16,BX09,06/29/2017,Preservation,No,0,39,0,0,0,39,39,2017,2017,1.0
65190,2017-06-29,2017-06-29,Bronx,10473,16,BX09,06/29/2017,Preservation,No,0,45,0,0,0,45,45,2017,2017,1.0
65190,2017-06-29,2017-06-29,Bronx,10473,16,BX09,06/29/2017,Preservation,No,0,45,0,0,0,45,45,2017,2017,1.0
65190,2017-06-29,2017-06-29,Bronx,10473,16,BX09,06/29/2017,Preservation,No,0,39,0,0,0,39,39,2017,2017,1.0
65190,2017-06-29,2017-06-29,Bronx,10473,16,BX09,06/29/2017,Preservation,No,0,39,0,0,0,39,39,2017,2017,1.0
65190,2017-06-29,2017-06-29,Bronx,10473,16,BX09,06/29/2017,Preservation,No,0,51,0,0,0,51,51,2017,2017,1.0
48753,2017-06-28,2019-06-27,Bronx,10452,189,BX26,06/27/2019,Preservation,No,4,73,7,0,0,85,85,2017,2019,1.0
59388,2017-06-28,2019-09-11,Bronx,10459,12101,BX35,09/11/2019,New Construction,No,62,0,0,0,0,63,63,2017,2019,1.0
61297,2017-06-28,2021-02-17,Bronx,10457,395,BX01,10/30/2020,New Construction,No,40,17,126,6,0,190,190,2017,2021,1.0
61609,2017-06-28,2019-10-15,Bronx,10451,,,10/15/2019,New Construction,No,23,0,18,0,0,42,42,2017,2019,1.0
61611,2017-06-28,2024-01-01,Bronx,10451,5902,BX14,,New Construction,No,5,5,16,31,0,57,57,2017,2024,1.0
61611,2017-06-28,2024-01-01,Bronx,10451,,,,New Construction,No,8,14,29,42,0,94,94,2017,2024,1.0
61611,2017-06-28,2024-01-01,Bronx,10451,,,,New Construction,No,10,7,58,38,0,114,114,2017,2024,1.0
61842,2017-06-28,2020-01-27,Brooklyn,11205,2901,BK68,12/16/2019,New Construction,No,145,0,0,0,0,146,146,2017,2020,1.0
61847,2017-06-28,2024-01-01,Bronx,10463,273,BX28,,Preservation,No,0,89,14,0,0,104,104,2017,2024,1.0
62227,2017-06-28,2024-01-01,Bronx,10460,361,BX17,,New Construction,No,113,0,49,0,0,163,163,2017,2024,1.0
65052,2017-06-28,2017-08-04,Brooklyn,11201,,,08/04/2017,Preservation,No,0,0,1,0,0,1,1,2017,2017,1.0
65059,2017-06-28,2017-09-18,Brooklyn,11201,,,09/18/2017,Preservation,No,0,0,0,2,0,2,2,2017,2017,1.0
65101,2017-06-28,2017-09-12,Bronx,10451,,,09/12/2017,Preservation,No,0,1,0,0,0,1,1,2017,2017,1.0
65146,2017-06-28,2017-11-06,Brooklyn,11201,,,11/06/2017,Preservation,No,2,0,0,0,0,2,2,2017,2017,1.0
44431,2017-06-27,2020-10-22,Bronx,10462,92,BX59,09/30/2019,New Construction,No,12,8,62,0,0,82,82,2017,2020,1.0
44431,2017-06-27,2020-10-22,Bronx,10462,92,BX59,09/25/2020,New Construction,No,19,13,91,0,0,124,124,2017,2020,1.0
53655,2017-06-27,2021-08-31,Bronx,10453,251,BX36,06/04/2021,Preservation,No,7,17,17,5,0,47,47,2017,2021,1.0
53655,2017-06-27,2021-08-31,Bronx,10456,175,BX14,06/09/2021,Preservation,No,9,26,19,0,0,55,55,2017,2021,1.0
53655,2017-06-27,2021-08-31,Bronx,10456,17701,BX14,06/11/2021,Preservation,No,3,7,3,0,0,13,13,2017,2021,1.0
53655,2017-06-27,2021-08-31,Bronx,10453,217,BX36,06/07/2021,Preservation,No,1,4,4,0,0,9,9,2017,2021,1.0
53655,2017-06-27,2021-08-31,Bronx,10453,217,BX36,06/04/2021,Preservation,No,4,10,9,1,0,25,25,2017,2021,1.0
53655,2017-06-27,2021-08-31,Bronx,10456,175,BX14,07/28/2021,Preservation,No,2,8,5,0,0,16,16,2017,2021,1.0
53655,2017-06-27,2021-08-31,Bronx,10456,143,BX14,08/31/2021,Preservation,No,2,4,2,0,0,9,9,2017,2021,1.0
53655,2017-06-27,2021-08-31,Bronx,10456,17701,BX14,07/20/2021,Preservation,No,4,6,11,0,0,22,22,2017,2021,1.0
53655,2017-06-27,2021-08-31,Bronx,10453,21502,BX36,06/07/2021,Preservation,No,2,0,1,1,0,4,4,2017,2021,1.0
53655,2017-06-27,2021-08-31,Bronx,10453,243,BX36,08/19/2021,Preservation,No,2,7,2,0,0,11,11,2017,2021,1.0
53655,2017-06-27,2021-08-31,Bronx,10453,24502,BX36,06/03/2021,Preservation,No,22,31,23,1,0,78,78,2017,2021,1.0
53655,2017-06-27,2021-08-31,Bronx,10456,17701,BX14,07/20/2021,Preservation,No,4,5,3,0,0,12,12,2017,2021,1.0
61610,2017-06-27,2024-01-01,Bronx,10455,79,BX34,,New Construction,No,0,0,16,28,0,45,45,2017,2024,1.0
61802,2017-06-27,2018-11-20,Brooklyn,11249,551,BK73,11/20/2018,Preservation,No,0,0,34,0,0,34,35,2017,2018,0.971
65046,2017-06-27,2017-09-21,Brooklyn,11201,,,09/21/2017,Preservation,No,0,0,0,2,0,2,2,2017,2017,1.0
65050,2017-06-27,2017-07-26,Bronx,10451,,,07/26/2017,Preservation,No,0,3,0,0,0,3,3,2017,2017,1.0
65150,2017-06-27,2017-09-12,Bronx,10451,,,09/12/2017,Preservation,No,0,0,1,0,0,1,1,2017,2017,1.0
50347,2017-06-26,2024-01-01,Bronx,10467,33202,BX07,,Preservation,No,0,171,1,0,0,172,172,2017,2024,1.0
59058,2017-06-26,2021-01-11,Bronx,10452,189,BX26,01/11/2021,Preservation,No,13,18,20,0,0,52,52,2017,2021,1.0
59411,2017-06-26,2024-01-01,Manhattan,10014,37,MN24,,New Construction,No,0,7,9,0,1,17,67,2017,2024,0.254
60027,2017-06-26,2020-02-25,Bronx,10456,185,BX35,02/25/2020,Preservation,No,0,13,4,0,0,17,17,2017,2020,1.0
60027,2017-06-26,2020-02-25,Bronx,10456,17701,BX14,05/17/2019,Preservation,No,0,4,5,0,0,10,10,2017,2020,1.0
60027,2017-06-26,2020-02-25,Bronx,10456,185,BX35,01/31/2019,Preservation,No,1,10,10,0,0,21,21,2017,2020,1.0
60027,2017-06-26,2020-02-25,Bronx,10456,185,BX35,01/31/2019,Preservation,No,3,15,7,0,0,25,25,2017,2020,1.0
63840,2017-06-26,2017-06-26,Brooklyn,11233,299,BK61,06/26/2017,Preservation,Yes,0,6,0,0,0,6,6,2017,2017,1.0
63840,2017-06-26,2017-06-26,Brooklyn,11233,299,BK61,06/26/2017,Preservation,Yes,0,6,0,0,0,6,6,2017,2017,1.0
63840,2017-06-26,2017-06-26,Brooklyn,11233,299,BK61,06/26/2017,Preservation,Yes,0,6,0,0,0,6,6,2017,2017,1.0
63840,2017-06-26,2017-06-26,Brooklyn,11233,299,BK61,06/26/2017,Preservation,Yes,0,6,0,0,0,6,6,2017,2017,1.0
63840,2017-06-26,2017-06-26,Brooklyn,11233,299,BK61,06/26/2017,Preservation,Yes,0,6,0,0,0,6,6,2017,2017,1.0
63840,2017-06-26,2017-06-26,Brooklyn,11233,299,BK61,06/26/2017,Preservation,Yes,0,3,0,0,0,3,3,2017,2017,1.0
63840,2017-06-26,2017-06-26,Brooklyn,11233,299,BK61,06/26/2017,Preservation,Yes,0,6,0,0,0,6,6,2017,2017,1.0
63840,2017-06-26,2017-06-26,Brooklyn,11233,299,BK61,06/26/2017,Preservation,Yes,0,6,0,0,0,6,6,2017,2017,1.0
63840,2017-06-26,2017-06-26,Brooklyn,11233,299,BK61,06/26/2017,Preservation,Yes,0,3,0,0,0,3,3,2017,2017,1.0
63840,2017-06-26,2017-06-26,Brooklyn,11233,299,BK61,06/26/2017,Preservation,Yes,0,6,0,0,0,6,6,2017,2017,1.0
63840,2017-06-26,2017-06-26,Brooklyn,11233,299,BK61,06/26/2017,Preservation,Yes,0,6,0,0,0,6,6,2017,2017,1.0
